month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,pending_listing_count,average_listing_price,total_listing_count
201806,18140,"columbus, oh",31,299900,4001,34,2868,3610,373426.0986,7611
201806,26900,"indianapolis-carmel-anderson, in",32,269900,5452,43,3548,2159,345160.612,7611
201806,29820,"las vegas-henderson-paradise, nv",33,359111,5117,37,3328,5121,573231.8181,10238
201806,12420,"austin-round rock, tx",34,374900,8417,46,3844,3385,572106.0349,11802
201806,34980,"nashville-davidson--murfreesboro--franklin, tn",35,378444,7472,35,4308,2632,531397.0903,10104
201806,41940,"san jose-sunnyvale-santa clara, ca",36,1248000,1478,22,1728,1491,1763624.646,2969
201806,47260,"virginia beach-norfolk-newport news, va-nc",37,285000,11426,50,3784,620,362802.0409,12046
201806,33340,"milwaukee-waukesha-west allis, wi",38,299000,2849,37,1784,2480,402174.2702,5329
201806,39300,"providence-warwick, ri-ma",39,370000,5026,42,2676,2834,557155.9103,7860
201806,27260,"jacksonville, fl",40,322990,8804,62,3212,5834,437951.1121,14638
201806,36420,"oklahoma city, ok",41,235900,5999,50,2392,4,311407.1409,6003
201806,31140,"louisville/jefferson county, ky-in",42,269500,3702,40,2028,2601,340691.2564,6303
201806,32820,"memphis, tn-ms-ar",43,215000,3507,51,1744,2131,268132.6161,5638
201806,35380,"new orleans-metairie, la",44,285000,5076,63,1580,2193,395240.4148,7269
201806,40060,"richmond, va",45,319400,4182,48,2012,4311,385376.2943,8493
201806,39580,"raleigh, nc",46,370000,4968,56,2176,2123,448058.3494,7091
201806,15380,"buffalo-cheektowaga-niagara falls, ny",47,199900,2016,32,1264,64,268042.2497,2080
201806,25540,"hartford-west hartford-east hartford, ct",48,278500,6923,49,2204,17,342427.5118,6940
201806,13820,"birmingham-hoover, al",49,232375,4766,61,1624,1591,306356.4772,6357
201806,40380,"rochester, ny",50,197500,2792,37,1588,168,250187.3635,2960
201805,35620,"new york-newark-jersey city, ny-nj-pa",1,549000,76139,51.5,29160,7773,1125386.485,83912
201805,31080,"los angeles-long beach-anaheim, ca",2,799000,17880,31,11816,8966,1674703.083,26846
201805,16980,"chicago-naperville-elgin, il-in-wi",3,336250,33605,40.5,19680,25072,491914.3624,58677
201805,19100,"dallas-fort worth-arlington, tx",4,384950,18263,39,10868,13622,544031.8321,31885
201805,26420,"houston-the woodlands-sugar land, tx",5,329750,26752,43,11988,13168,457608.856,39920
201805,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,264500,21601,52,10208,1819,383003.7422,23420
201805,47900,"washington-arlington-alexandria, dc-va-md-wv",7,474999.5,16662,32,10960,6658,681489.4109,23320
201805,33100,"miami-fort lauderdale-west palm beach, fl",8,399700,48034,86,12304,16969,916180.8887,65003
201805,12060,"atlanta-sandy springs-roswell, ga",9,341214,34913,44,18964,28395,457528.1407,63308
201805,14460,"boston-cambridge-newton, ma-nh",10,579947.5,9070,29.5,7468,2666,891055.3721,11736
201805,41860,"san francisco-oakland-hayward, ca",11,991500,4360,20.5,5140,4638,1630855.673,8998
201805,19820,"detroit-warren-dearborn, mi",12,249900,10807,36,7500,305,348119.342,11112
201805,38060,"phoenix-mesa-scottsdale, az",13,366200,14905,46,7572,5084,610590.3277,19989
201805,42660,"seattle-tacoma-bellevue, wa",14,574975,4960,20.5,5704,6239,862629.7984,11199
201805,33460,"minneapolis-st. paul-bloomington, mn-wi",15,373950,7840,37.5,6308,9750,499388.7065,17590
201805,40140,"riverside-san bernardino-ontario, ca",16,399850,14921,41,7524,5015,580230.1302,19936
201805,45300,"tampa-st. petersburg-clearwater, fl",17,275450,13668,53.5,6312,10154,402669.3974,23822
201805,41740,"san diego-carlsbad, ca",18,700928,6090,28.5,4504,250,1220428.472,6340
201805,41180,"st. louis, mo-il",19,220000,9225,57,4464,6844,309493.427,16069
201805,19740,"denver-aurora-lakewood, co",20,535750,5671,23,5776,7652,742073.6863,13323
201805,12580,"baltimore-columbia-towson, md",21,325000,9952,43,5008,2054,418001.3701,12006
201805,38300,"pittsburgh, pa",22,189900,7350,62,3108,5172,290644.388,12522
201805,38900,"portland-vancouver-hillsboro, or-wa",23,499900,6376,30.5,4764,231,637608.6243,6607
201805,16740,"charlotte-concord-gastonia, nc-sc",24,354581,8118,49,4312,5089,467483.5762,13207
201805,36740,"orlando-kissimmee-sanford, fl",25,318250,9017,59,3960,6841,463247.6864,15858
201805,17460,"cleveland-elyria, oh",26,191445,5508,53,2816,4851,283913.8824,10359
201805,41700,"san antonio-new braunfels, tx",27,302495,9005,52,4124,5783,400102.294,14788
201805,17140,"cincinnati, oh-ky-in",28,275000,5564,44.5,3120,5490,358496.9107,11054
201805,40900,"sacramento--roseville--arden-arcade, ca",29,475000,5071,30,4276,4183,641714.2435,9254
201805,28140,"kansas city, mo-ks",30,300750,5830,46.5,3304,2333,371491.7777,8163
201805,18140,"columbus, oh",31,297250,3590,34,2904,3538,373621.339,7128
201805,26900,"indianapolis-carmel-anderson, in",32,272450,4889,41.5,3532,2055,348914.2391,6944
201805,29820,"las vegas-henderson-paradise, nv",33,351500,4867,36.5,3308,5211,564433.0236,10078
201805,12420,"austin-round rock, tx",34,375000,7885,43.5,3988,3466,584207.1881,11351
201805,34980,"nashville-davidson--murfreesboro--franklin, tn",35,382900,6921,34.5,4176,2596,537435.3213,9517
201805,41940,"san jose-sunnyvale-santa clara, ca",36,1279000,1209,16.5,1768,1577,1790082.802,2786
201805,47260,"virginia beach-norfolk-newport news, va-nc",37,284900,11046,48,4008,680,361945.4107,11726
201805,33340,"milwaukee-waukesha-west allis, wi",38,291950,2624,39,1844,2548,392203.3226,5172
201805,39300,"providence-warwick, ri-ma",39,374950,4359,42,2684,2821,559514.0896,7180
201805,27260,"jacksonville, fl",40,322495,8497,61,3236,6143,442301.3632,14640
201805,36420,"oklahoma city, ok",41,239250,5742,49.5,2496,1,310149.1374,5743
201805,31140,"louisville/jefferson county, ky-in",42,267720.5,3453,40.5,2036,2573,338952.9815,6026
201805,32820,"memphis, tn-ms-ar",43,202400,3239,55,1596,2226,265249.9639,5465
201805,35380,"new orleans-metairie, la",44,289000,5005,62.5,1668,2317,401496.8493,7322
201805,40060,"richmond, va",45,321450,3887,46,2180,4436,386861.1054,8323
201805,39580,"raleigh, nc",46,374205,4902,52,2520,2160,444705.9045,7062
201805,15380,"buffalo-cheektowaga-niagara falls, ny",47,198750,1756,27,1392,64,266716.5078,1820
201805,25540,"hartford-west hartford-east hartford, ct",48,273350,6600,47.5,2348,15,339598.9487,6615
201805,13820,"birmingham-hoover, al",49,232250,4701,62,1732,1705,305015.7172,6406
201805,40380,"rochester, ny",50,198800,2561,36.5,1556,141,248460.7975,2702
201804,35620,"new york-newark-jersey city, ny-nj-pa",1,534450,69715,56,28476,7644,1117679.427,77359
201804,31080,"los angeles-long beach-anaheim, ca",2,799290,16521,32,11612,8759,1679675.98,25280
201804,16980,"chicago-naperville-elgin, il-in-wi",3,335000,31498,40.5,18436,23942,494066.4589,55440
201804,19100,"dallas-fort worth-arlington, tx",4,376320,16678,42.5,10496,12816,536313.5602,29494
201804,26420,"houston-the woodlands-sugar land, tx",5,328997.5,25319,44.5,11724,12211,455108.5978,37530
201804,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,249950,20787,54.5,9992,1664,369113.3049,22451
201804,47900,"washington-arlington-alexandria, dc-va-md-wv",7,474994.5,15372,33,11380,6385,680855.9305,21757
201804,33100,"miami-fort lauderdale-west palm beach, fl",8,399000,49075,83,12788,16927,919946.7524,66002
201804,12060,"atlanta-sandy springs-roswell, ga",9,337250,33247,44,18660,27121,459846.7033,60368
201804,14460,"boston-cambridge-newton, ma-nh",10,579000,7979,30.5,7188,2415,894212.9856,10394
201804,41860,"san francisco-oakland-hayward, ca",11,981500,3863,22.5,4772,4183,1626956.397,8046
201804,19820,"detroit-warren-dearborn, mi",12,242449.5,9812,38.5,6472,215,342595.164,10027
201804,38060,"phoenix-mesa-scottsdale, az",13,364950,15475,45.5,8440,5158,617469.0394,20633
201804,42660,"seattle-tacoma-bellevue, wa",14,567444,4069,23,5596,4790,865145.5528,8859
201804,33460,"minneapolis-st. paul-bloomington, mn-wi",15,380000,6969,42,5064,8613,508299.2856,15582
201804,40140,"riverside-san bernardino-ontario, ca",16,399000,14262,43,7412,4893,585986.8809,19155
201804,45300,"tampa-st. petersburg-clearwater, fl",17,275995,13492,53.5,6176,10093,405850.7031,23585
201804,41740,"san diego-carlsbad, ca",18,699900,5662,29,4216,245,1226388.834,5907
201804,41180,"st. louis, mo-il",19,216900,8817,57.5,4216,6439,303698.0522,15256
201804,19740,"denver-aurora-lakewood, co",20,549300,5087,24,5356,7084,759284.3359,12171
201804,12580,"baltimore-columbia-towson, md",21,313500,9361,44,5012,1966,404607.5925,11327
201804,38300,"pittsburgh, pa",22,187750,7111,70,2880,4764,287342.5871,11875
201804,38900,"portland-vancouver-hillsboro, or-wa",23,499000,5464,31,4264,195,638902.7461,5659
201804,16740,"charlotte-concord-gastonia, nc-sc",24,350000,7671,49.5,3972,4843,460868.0341,12514
201804,36740,"orlando-kissimmee-sanford, fl",25,318673.5,8827,58.5,3852,6543,462194.9115,15370
201804,17460,"cleveland-elyria, oh",26,184995,5313,56.5,2640,4474,277627.5503,9787
201804,41700,"san antonio-new braunfels, tx",27,299997,8576,52.5,3840,5609,397372.9503,14185
201804,17140,"cincinnati, oh-ky-in",28,271750,5275,49,2904,5195,353587.2704,10470
201804,40900,"sacramento--roseville--arden-arcade, ca",29,469900,4322,32.5,3844,3915,641707.7778,8237
201804,28140,"kansas city, mo-ks",30,304987.5,5354,50,3180,2144,372968.1307,7498
201804,18140,"columbus, oh",31,287450,3181,36.5,2580,3113,364949.9427,6294
201804,26900,"indianapolis-carmel-anderson, in",32,268400,4462,46.5,3024,1783,345345.9752,6245
201804,29820,"las vegas-henderson-paradise, nv",33,350000,4722,36,3212,5062,568359.0623,9784
201804,12420,"austin-round rock, tx",34,375000,7352,43,4016,3227,590155.0963,10579
201804,34980,"nashville-davidson--murfreesboro--franklin, tn",35,387450,6377,35,3988,2508,539705.6133,8885
201804,41940,"san jose-sunnyvale-santa clara, ca",36,1248000,997,18,1712,1449,1828029.969,2446
201804,47260,"virginia beach-norfolk-newport news, va-nc",37,279450,10781,50,3996,668,356916.2557,11449
201804,33340,"milwaukee-waukesha-west allis, wi",38,279900,2462,39.5,1580,2355,384167.3121,4817
201804,39300,"providence-warwick, ri-ma",39,369900,3903,50,2352,2622,553985.6507,6525
201804,27260,"jacksonville, fl",40,325000,8230,59,3116,5768,443543.7488,13998
201804,36420,"oklahoma city, ok",41,238700,5670,51,2412,1534,307577.84,7204
201804,31140,"louisville/jefferson county, ky-in",42,258950,3260,45,1828,2475,325279.8033,5735
201804,32820,"memphis, tn-ms-ar",43,195000,3286,57,1584,2125,254992.4214,5411
201804,35380,"new orleans-metairie, la",44,282450,4932,60.5,1672,2296,396001.4471,7228
201804,40060,"richmond, va",45,319950,3580,48.5,2068,4099,381717.6127,7679
201804,39580,"raleigh, nc",46,374700,4592,52.5,2348,2046,442115.1224,6638
201804,15380,"buffalo-cheektowaga-niagara falls, ny",47,188700,1560,33,1072,61,260215.4865,1621
201804,25540,"hartford-west hartford-east hartford, ct",48,269900,5950,52.5,2188,15,337366.4976,5965
201804,13820,"birmingham-hoover, al",49,227532.5,4566,67.5,1856,1684,295904.5431,6250
201804,40380,"rochester, ny",50,195000,2324,37,1464,141,245163.5364,2465
201803,35620,"new york-newark-jersey city, ny-nj-pa",1,520000,64289,58,22900,7156,1126926.671,71445
201803,31080,"los angeles-long beach-anaheim, ca",2,780000,15073,31,10292,8561,1685843.43,23634
201803,16980,"chicago-naperville-elgin, il-in-wi",3,325000,29484,43,17648,20304,489573.6486,49788
201803,19100,"dallas-fort worth-arlington, tx",4,370000,15332,44,8948,11292,526975.2421,26624
201803,26420,"houston-the woodlands-sugar land, tx",5,325000,23397,49,10564,10790,448435.7472,34187
201803,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,240000,19886,59,8120,1387,355763.9685,21273
201803,47900,"washington-arlington-alexandria, dc-va-md-wv",7,464900,13470,36,9700,5606,670574.7461,19076
201803,33100,"miami-fort lauderdale-west palm beach, fl",8,398000,49489,82,12612,16250,919270.9445,65739
201803,12060,"atlanta-sandy springs-roswell, ga",9,324900,31884,43,17900,13139,440149.2345,45023
201803,14460,"boston-cambridge-newton, ma-nh",10,569900,6803,38,5252,2050,898569.7431,8853
201803,41860,"san francisco-oakland-hayward, ca",11,938950,3365,22,4160,3888,1556505.278,7253
201803,19820,"detroit-warren-dearborn, mi",12,223000,9396,50,5524,184,337010.8062,9580
201803,38060,"phoenix-mesa-scottsdale, az",13,364990,15535,46,8024,4791,616751.3802,20326
201803,42660,"seattle-tacoma-bellevue, wa",14,550000,3428,22,4272,4078,861145.061,7506
201803,33460,"minneapolis-st. paul-bloomington, mn-wi",15,389000,6454,42,4480,7007,512093.443,13461
201803,40140,"riverside-san bernardino-ontario, ca",16,394888,13853,43,6844,4864,586743.2217,18717
201803,45300,"tampa-st. petersburg-clearwater, fl",17,269000,13799,51,6212,9427,393332.7589,23226
201803,41740,"san diego-carlsbad, ca",18,699000,5049,29,3860,235,1240368.392,5284
201803,41180,"st. louis, mo-il",19,209750,8699,59,3720,5446,294028.429,14145
201803,19740,"denver-aurora-lakewood, co",20,547495,4628,25,5424,379,758288.2642,5007
201803,12580,"baltimore-columbia-towson, md",21,299900,8648,47,4556,1694,395287.443,10342
201803,38300,"pittsburgh, pa",22,179900,7052,99,2380,4155,281372.4593,11207
201803,38900,"portland-vancouver-hillsboro, or-wa",23,495000,4842,37,3636,188,637603.8966,5030
201803,16740,"charlotte-concord-gastonia, nc-sc",24,345000,7376,52,3844,4352,449795.7397,11728
201803,36740,"orlando-kissimmee-sanford, fl",25,309900,8869,57,3884,6270,448400.2312,15139
201803,17460,"cleveland-elyria, oh",26,173900,5310,65,2332,3895,266777.0456,9205
201803,41700,"san antonio-new braunfels, tx",27,298000,8482,56,3796,4825,394035.0098,13307
201803,17140,"cincinnati, oh-ky-in",28,259190,5115,56,2560,4881,343218.3415,9996
201803,40900,"sacramento--roseville--arden-arcade, ca",29,465000,3756,34,3124,3724,633384.798,7480
201803,28140,"kansas city, mo-ks",30,300000,5120,58,2884,1891,364263.8323,7011
201803,18140,"columbus, oh",31,279900,2988,44,2080,2748,361609.2544,5736
201803,26900,"indianapolis-carmel-anderson, in",32,259900,4205,54,2328,4186,334909.5444,8391
201803,29820,"las vegas-henderson-paradise, nv",33,348000,4537,38,3116,4890,567627.7964,9427
201803,12420,"austin-round rock, tx",34,369990,6731,45,3588,2813,578200.914,9544
201803,34980,"nashville-davidson--murfreesboro--franklin, tn",35,384483,5992,36,3732,2315,535371.3608,8307
201803,41940,"san jose-sunnyvale-santa clara, ca",36,1250000,800,16,1424,1380,1825963.729,2180
201803,47260,"virginia beach-norfolk-newport news, va-nc",37,274900,10365,53,3772,580,350917.9557,10945
201803,33340,"milwaukee-waukesha-west allis, wi",38,269900,2486,45,1604,1982,372738.7807,4468
201803,39300,"providence-warwick, ri-ma",39,359000,3688,57,1740,2276,545454.6374,5964
201803,27260,"jacksonville, fl",40,325000,8042,58,3300,5428,442127.3661,13470
201803,36420,"oklahoma city, ok",41,234000,5576,60,1848,3,302205.2675,5579
201803,31140,"louisville/jefferson county, ky-in",42,255995,3142,47,1640,2225,325905.3086,5367
201803,32820,"memphis, tn-ms-ar",43,185000,3885,56,1564,1241,247593.3212,5126
201803,35380,"new orleans-metairie, la",44,275000,4845,66,1728,1963,387288.4354,6808
201803,40060,"richmond, va",45,310000,3433,48,1820,3700,372751.8001,7133
201803,39580,"raleigh, nc",46,369900,4322,56,2112,1822,440880.0967,6144
201803,15380,"buffalo-cheektowaga-niagara falls, ny",47,179900,1523,40,944,48,243336.863,1571
201803,25540,"hartford-west hartford-east hartford, ct",48,269000,5457,58,1720,13,335962.5253,5470
201803,13820,"birmingham-hoover, al",49,219000,4498,73,1548,1468,284475.6688,5966
201803,40380,"rochester, ny",50,179900,2174,46,1244,107,236472.0119,2281
201802,35620,"new york-newark-jersey city, ny-nj-pa",1,500224,60902,82,20920,26948,1142889.54,87850
201802,31080,"los angeles-long beach-anaheim, ca",2,759000,14317,30,9948,30080,1690815.717,44397
201802,16980,"chicago-naperville-elgin, il-in-wi",3,304304,27874,55.5,13620,64356,470277.5129,92230
201802,19100,"dallas-fort worth-arlington, tx",4,367478,14405,52,7936,41616,519088.0302,56021
201802,26420,"houston-the woodlands-sugar land, tx",5,321792,22499,64.5,8784,38052,441006.2824,60551
201802,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,236949.5,20590,79.5,7924,144,345660.6991,20734
201802,47900,"washington-arlington-alexandria, dc-va-md-wv",7,442730,12101,52,7184,18100,657248.2504,30201
201802,33100,"miami-fort lauderdale-west palm beach, fl",8,395000,48933,87.5,13824,58436,918468.9983,107369
201802,12060,"atlanta-sandy springs-roswell, ga",9,312450,30974,55,15888,44468,430001.2919,75442
201802,14460,"boston-cambridge-newton, ma-nh",10,542672.5,6214,68,3988,6276,872304.0421,12490
201802,41860,"san francisco-oakland-hayward, ca",11,894500,2927,19,3600,12796,1526413.154,15723
201802,19820,"detroit-warren-dearborn, mi",12,202400,9591,64,4224,624,316007.6973,10215
201802,38060,"phoenix-mesa-scottsdale, az",13,350000,15813,49.5,7872,17636,598456.6064,33449
201802,42660,"seattle-tacoma-bellevue, wa",14,522475,3062,26.5,3320,14300,842161.1039,17362
201802,33460,"minneapolis-st. paul-bloomington, mn-wi",15,384495,5961,51.5,3796,22164,509707.7199,28125
201802,40140,"riverside-san bernardino-ontario, ca",16,385000,13655,43.5,6736,16816,581927.2703,30471
201802,45300,"tampa-st. petersburg-clearwater, fl",17,265000,13736,58,5904,33296,389579.7272,47032
201802,41740,"san diego-carlsbad, ca",18,696750,4589,29.5,3440,884,1235604.78,5473
201802,41180,"st. louis, mo-il",19,195450,8354,81.5,3368,18388,280387.085,26742
201802,19740,"denver-aurora-lakewood, co",20,549450,4264,32.5,4404,1368,753737.7022,5632
201802,12580,"baltimore-columbia-towson, md",21,286500,7986,72.5,3348,5772,380987.1721,13758
201802,38300,"pittsburgh, pa",22,172500,7298,110.5,2008,13680,267948.9325,20978
201802,38900,"portland-vancouver-hillsboro, or-wa",23,482950,4530,43.5,2896,780,638621.3413,5310
201802,16740,"charlotte-concord-gastonia, nc-sc",24,335194,7101,74,3284,15068,439848.6287,22169
201802,36740,"orlando-kissimmee-sanford, fl",25,299995,8883,67,3808,22500,448291.5,31383
201802,17460,"cleveland-elyria, oh",26,165250,5417,89,1908,12344,258183.7856,17761
201802,41700,"san antonio-new braunfels, tx",27,290273.5,8269,71.5,3216,16688,390174.5804,24957
201802,17140,"cincinnati, oh-ky-in",28,239900,5321,76.5,2296,15720,319589.4851,21041
201802,40900,"sacramento--roseville--arden-arcade, ca",29,452450,3714,36,2924,12660,631013.361,16374
